Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of signal transduction by p53 class mediator (GO:1901798)	1/22	0.05151662087178671	0.1348497846714871	0	0	20.193515704154002	59.890954463772765	CHD5
osteoclast differentiation (GO:0030316)	1/22	0.05151662087178671	0.1348497846714871	0	0	20.193515704154002	59.890954463772765	OSCAR
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	1/22	0.05151662087178671	0.1348497846714871	0	0	20.193515704154002	59.890954463772765	PSMB9
positive regulation of protein kinase activity (GO:0045860)	2/154	0.05277037347772512	0.1348497846714871	0	0	5.663615560640732	16.661254580007384	DAXX;IL23A
cellular response to interleukin-1 (GO:0071347)	2/155	0.053380212906634736	0.1348497846714871	0	0	5.626314293833476	16.48687399421364	CXCL8;PSMB9
negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	1/23	0.05379548235722779	0.1348497846714871	0	0	19.27466150870406	56.33146626969103	CXCL8
glucose 6-phosphate metabolic process (GO:0051156)	1/23	0.05379548235722779	0.1348497846714871	0	0	19.27466150870406	56.33146626969103	HKDC1
response to copper ion (GO:0046688)	1/23	0.05379548235722779	0.1348497846714871	0	0	19.27466150870406	56.33146626969103	DAXX
positive regulation of interleukin-17 production (GO:0032740)	1/23	0.05379548235722779	0.1348497846714871	0	0	19.27466150870406	56.33146626969103	IL23A
regulation of cysteine-type endopeptidase activity (GO:2000116)	1/23	0.05379548235722779	0.1348497846714871	0	0	19.27466150870406	56.33146626969103	PSMB9
hyaluronan metabolic process (GO:0030212)	1/23	0.05379548235722779	0.1348497846714871	0	0	19.27466150870406	56.33146626969103	CEMIP
peptidyl-L-cysteine S-palmitoylation (GO:0018230)	1/23	0.05379548235722779	0.1348497846714871	0	0	19.27466150870406	56.33146626969103	ZDHHC19
peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine (GO:0018231)	1/23	0.05379548235722779	0.1348497846714871	0	0	19.27466150870406	56.33146626969103	ZDHHC19
drug catabolic process (GO:0042737)	1/23	0.05379548235722779	0.1348497846714871	0	0	19.27466150870406	56.33146626969103	CYP2C8
regulation of protein export from nucleus (GO:0046825)	1/23	0.05379548235722779	0.1348497846714871	0	0	19.27466150870406	56.33146626969103	IFI27
regulation of signal transduction by p53 class mediator (GO:1901796)	2/156	0.053992589565732135	0.1348497846714871	0	0	5.5894974590626765	16.315231488033973	DAXX;CHD5
cellular response to growth factor stimulus (GO:0071363)	2/158	0.05522489424795202	0.13593820122572806	0	0	5.517279821627648	15.979926208882299	CXCL8;GAS1
T cell receptor signaling pathway (GO:0050852)	2/158	0.05522489424795202	0.13593820122572806	0	0	5.517279821627648	15.979926208882299	HLA-DRA;PSMB9
organonitrogen compound biosynthetic process (GO:1901566)	2/158	0.05522489424795202	0.13593820122572806	0	0	5.517279821627648	15.979926208882299	ARG2;GSTM1
establishment of mitotic spindle orientation (GO:0000132)	1/24	0.05606898249846966	0.13670151923436413	0	0	18.435707678075854	53.1164542750393	INSC
positive regulation of protein targeting to membrane (GO:0090314)	1/24	0.05606898249846966	0.13670151923436413	0	0	18.435707678075854	53.1164542750393	CEMIP
positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	1/25	0.05833713362751975	0.1402282273112212	0	0	17.666666666666668	50.20012391375553	CEMIP
regulation of neutrophil chemotaxis (GO:0090022)	1/25	0.05833713362751975	0.1402282273112212	0	0	17.666666666666668	50.20012391375553	CXCL8
regulation of protein processing (GO:0070613)	1/25	0.05833713362751975	0.1402282273112212	0	0	17.666666666666668	50.20012391375553	GAS1
retinoic acid metabolic process (GO:0042573)	1/26	0.06059994805027362	0.14364432130435228	0	0	16.959148936170212	47.54431675958979	CYP2C8
lamellipodium assembly (GO:0030032)	1/26	0.06059994805027362	0.14364432130435228	0	0	16.959148936170212	47.54431675958979	SPATA13
chaperone cofactor-dependent protein refolding (GO:0051085)	1/26	0.06059994805027362	0.14364432130435228	0	0	16.959148936170212	47.54431675958979	HSPA1L
protein peptidyl-prolyl isomerization (GO:0000413)	1/27	0.06285743806698686	0.14628640131953305	0	0	16.306055646481177	45.11699715873728	FKBP5
positive regulation of calcium ion transmembrane transport (GO:1904427)	1/27	0.06285743806698686	0.14628640131953305	0	0	16.306055646481177	45.11699715873728	CEMIP
cellular response to cadmium ion (GO:0071276)	1/27	0.06285743806698686	0.14628640131953305	0	0	16.306055646481177	45.11699715873728	DAXX
positive regulation of nitric oxide biosynthetic process (GO:0045429)	1/27	0.06285743806698686	0.14628640131953305	0	0	16.306055646481177	45.11699715873728	MMP8
regulation of reactive oxygen species biosynthetic process (GO:1903426)	1/28	0.06510961590795171	0.14882197921817533	0	0	15.70133963750985	42.89108304980743	MMP8
positive regulation of defense response to virus by host (GO:0002230)	1/28	0.06510961590795171	0.14882197921817533	0	0	15.70133963750985	42.89108304980743	IL23A
RNA phosphodiester bond hydrolysis (GO:0090501)	1/28	0.06510961590795171	0.14882197921817533	0	0	15.70133963750985	42.89108304980743	RNASE1
positive regulation of nitric oxide metabolic process (GO:1904407)	1/28	0.06510961590795171	0.14882197921817533	0	0	15.70133963750985	42.89108304980743	MMP8
regulation of protein targeting to membrane (GO:0090313)	1/29	0.06735649381055159	0.15059617830132058	0	0	15.139817629179332	40.84353327133134	CEMIP
establishment of mitotic spindle localization (GO:0040001)	1/29	0.06735649381055159	0.15059617830132058	0	0	15.139817629179332	40.84353327133134	INSC
glycolytic process (GO:0006096)	1/29	0.06735649381055159	0.15059617830132058	0	0	15.139817629179332	40.84353327133134	HKDC1
response to cadmium ion (GO:0046686)	1/29	0.06735649381055159	0.15059617830132058	0	0	15.139817629179332	40.84353327133134	DAXX
lamellipodium organization (GO:0097581)	1/29	0.06735649381055159	0.15059617830132058	0	0	15.139817629179332	40.84353327133134	SPATA13
regulation of mitotic cell cycle (GO:0007346)	2/178	0.06807679330956122	0.15135478222036514	0	0	4.8853754940711465	13.12758481211166	GAS1;PSMB9
positive regulation of cellular biosynthetic process (GO:0031328)	2/180	0.06941232787895814	0.15135478222036514	0	0	4.829995114802149	12.884933493651198	CXCL8;MMP8
establishment of spindle orientation (GO:0051294)	1/30	0.06959808398100582	0.15135478222036514	0	0	14.617021276595745	38.95462833164002	INSC
alpha-amino acid catabolic process (GO:1901606)	1/30	0.06959808398100582	0.15135478222036514	0	0	14.617021276595745	38.95462833164002	HGD
extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	1/30	0.06959808398100582	0.15135478222036514	0	0	14.617021276595745	38.95462833164002	DAXX
regulation of macrophage activation (GO:0043030)	1/30	0.06959808398100582	0.15135478222036514	0	0	14.617021276595745	38.95462833164002	MMP8
negative regulation of cytokine production (GO:0001818)	2/182	0.07075656505964864	0.15135478222036514	0	0	4.775845410628019	12.648874110729642	IL23A;MMP8
'de novo' posttranslational protein folding (GO:0051084)	1/31	0.07183439859286861	0.15135478222036514	0	0	14.129078014184397	37.20739858844958	HSPA1L
protein palmitoylation (GO:0018345)	1/31	0.07183439859286861	0.15135478222036514	0	0	14.129078014184397	37.20739858844958	ZDHHC19
regulation of cellular senescence (GO:2000772)	1/31	0.07183439859286861	0.15135478222036514	0	0	14.129078014184397	37.20739858844958	ARG2
cellular nitrogen compound biosynthetic process (GO:0044271)	1/31	0.07183439859286861	0.15135478222036514	0	0	14.129078014184397	37.20739858844958	ARG2
steroid hormone biosynthetic process (GO:0120178)	1/31	0.07183439859286861	0.15135478222036514	0	0	14.129078014184397	37.20739858844958	HSD17B14
positive regulation of protein targeting to mitochondrion (GO:1903955)	1/31	0.07183439859286861	0.15135478222036514	0	0	14.129078014184397	37.20739858844958	HSPA1L
prostaglandin metabolic process (GO:0006693)	1/31	0.07183439859286861	0.15135478222036514	0	0	14.129078014184397	37.20739858844958	GSTM1
antigen receptor-mediated signaling pathway (GO:0050851)	2/185	0.07278899775424769	0.15229522206102153	0	0	4.696840104537895	12.30661565730539	HLA-DRA;PSMB9
regulation of cellular biosynthetic process (GO:0031326)	1/32	0.07406544979139525	0.15229522206102153	0	0	13.6726149622512	35.58716590068139	CXCL8
positive regulation of interleukin-10 production (GO:0032733)	1/32	0.07406544979139525	0.15229522206102153	0	0	13.6726149622512	35.58716590068139	IL23A
regulation of intracellular protein transport (GO:0033157)	1/32	0.07406544979139525	0.15229522206102153	0	0	13.6726149622512	35.58716590068139	IFI27
peptidyl-proline modification (GO:0018208)	1/32	0.07406544979139525	0.15229522206102153	0	0	13.6726149622512	35.58716590068139	FKBP5
endodermal cell differentiation (GO:0035987)	1/32	0.07406544979139525	0.15229522206102153	0	0	13.6726149622512	35.58716590068139	MMP8
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	1/33	0.07629124969085073	0.15497050765608775	0	0	13.24468085106383	34.08117343215803	HLA-B
regulation of interleukin-17 production (GO:0032660)	1/33	0.07629124969085073	0.15497050765608775	0	0	13.24468085106383	34.08117343215803	IL23A
positive regulation of calcium ion transport into cytosol (GO:0010524)	1/34	0.07851181039259558	0.15497050765608775	0	0	12.842682140554482	32.6782845194062	CEMIP
regulation of activated T cell proliferation (GO:0046006)	1/34	0.07851181039259558	0.15497050765608775	0	0	12.842682140554482	32.6782845194062	IL23A
positive regulation of DNA binding (GO:0043388)	1/34	0.07851181039259558	0.15497050765608775	0	0	12.842682140554482	32.6782845194062	MMP8
positive regulation of interleukin-12 production (GO:0032735)	1/34	0.07851181039259558	0.15497050765608775	0	0	12.842682140554482	32.6782845194062	IL23A
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	1/34	0.07851181039259558	0.15497050765608775	0	0	12.842682140554482	32.6782845194062	GAS1
central nervous system neuron differentiation (GO:0021953)	1/34	0.07851181039259558	0.15497050765608775	0	0	12.842682140554482	32.6782845194062	CHD5
positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	1/34	0.07851181039259558	0.15497050765608775	0	0	12.842682140554482	32.6782845194062	CEMIP
negative regulation of macromolecule metabolic process (GO:0010605)	2/194	0.07899863769187286	0.15497050765608775	0	0	4.47463768115942	11.358083220188536	CXCL8;MMP8
cellular response to tumor necrosis factor (GO:0071356)	2/194	0.07899863769187286	0.15497050765608775	0	0	4.47463768115942	11.358083220188536	CXCL8;PSMB9
regulation of programmed cell death (GO:0043067)	2/194	0.07899863769187286	0.15497050765608775	0	0	4.47463768115942	11.358083220188536	DAXX;GAS1
positive regulation of lymphocyte activation (GO:0051251)	1/35	0.08072714397087608	0.15775686150033796	0	0	12.46433041301627	31.36873609624054	IL23A
regulation of defense response to virus by host (GO:0050691)	1/36	0.08293726244296368	0.15904074296178802	0	0	12.10759878419453	30.143935528683446	IL23A
positive regulation of myeloid leukocyte differentiation (GO:0002763)	1/36	0.08293726244296368	0.15904074296178802	0	0	12.10759878419453	30.143935528683446	IL23A
cellular response to heat (GO:0034605)	1/36	0.08293726244296368	0.15904074296178802	0	0	12.10759878419453	30.143935528683446	DAXX
regulation of osteoclast differentiation (GO:0045670)	1/36	0.08293726244296368	0.15904074296178802	0	0	12.10759878419453	30.143935528683446	IL23A
endoderm formation (GO:0001706)	1/36	0.08293726244296368	0.15904074296178802	0	0	12.10759878419453	30.143935528683446	MMP8
glutamine family amino acid metabolic process (GO:0009064)	1/37	0.08514217784287476	0.16265968304310402	0	0	11.770685579196217	28.996292220497825	RIMKLA
proteasomal protein catabolic process (GO:0010498)	2/205	0.08680588630425941	0.16522161259398072	0	0	4.229813664596273	10.338006555770225	IFI27;PSMB9
regulation of inflammatory response (GO:0050727)	2/206	0.08752696688259687	0.16597706312551702	0	0	4.208866155157716	10.251991283334718	IL23A;MMP8
regulation of protein targeting to mitochondrion (GO:1903214)	1/39	0.08953644731895927	0.16670058555384415	0	0	11.150055991041434	26.906306081935305	HSPA1L
regulation of viral entry into host cell (GO:0046596)	1/39	0.08953644731895927	0.16670058555384415	0	0	11.150055991041434	26.906306081935305	TRIM26
regulation of intracellular transport (GO:0032386)	1/39	0.08953644731895927	0.16670058555384415	0	0	11.150055991041434	26.906306081935305	GAS1
mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	1/39	0.08953644731895927	0.16670058555384415	0	0	11.150055991041434	26.906306081935305	NDUFA6
regulation of peptidyl-threonine phosphorylation (GO:0010799)	1/39	0.08953644731895927	0.16670058555384415	0	0	11.150055991041434	26.906306081935305	CEMIP
digestive tract development (GO:0048565)	1/40	0.09172582526946642	0.16954376367497043	0	0	10.863611565739225	25.952639098328586	CXCL8
regulation of nitric oxide biosynthetic process (GO:0045428)	1/40	0.09172582526946642	0.16954376367497043	0	0	10.863611565739225	25.952639098328586	MMP8
carbohydrate catabolic process (GO:0016052)	1/41	0.09391004794021858	0.17233671880068785	0	0	10.591489361702127	25.05329843565195	HKDC1
visual system development (GO:0150063)	1/41	0.09391004794021858	0.17233671880068785	0	0	10.591489361702127	25.05329843565195	PBX2
glutathione metabolic process (GO:0006749)	1/43	0.09826307487256424	0.1777763050697982	0	0	10.08611955420466	23.400876172094083	GSTM1
cellular glucose homeostasis (GO:0001678)	1/43	0.09826307487256424	0.1777763050697982	0	0	10.08611955420466	23.400876172094083	HKDC1
negative regulation of proteolysis (GO:0045861)	1/43	0.09826307487256424	0.1777763050697982	0	0	10.08611955420466	23.400876172094083	GAS1
lipid modification (GO:0030258)	1/43	0.09826307487256424	0.1777763050697982	0	0	10.08611955420466	23.400876172094083	CYP2C8
intracellular steroid hormone receptor signaling pathway (GO:0030518)	1/44	0.1004319028156185	0.18106033183660802	0	0	9.851063829787234	22.640457319741365	DAXX
establishment of protein localization to extracellular region (GO:0035592)	1/46	0.10475424665272434	0.18558537815292342	0	0	9.412293144208038	21.235433925545344	CTAGE4
alpha-amino acid metabolic process (GO:1901605)	1/46	0.10475424665272434	0.18558537815292342	0	0	9.412293144208038	21.235433925545344	RIMKLA
interleukin-12-mediated signaling pathway (GO:0035722)	1/46	0.10475424665272434	0.18558537815292342	0	0	9.412293144208038	21.235433925545344	LMNB1
negative regulation of tumor necrosis factor production (GO:0032720)	1/46	0.10475424665272434	0.18558537815292342	0	0	9.412293144208038	21.235433925545344	ARG2
positive regulation of response to stimulus (GO:0048584)	1/46	0.10475424665272434	0.18558537815292342	0	0	9.412293144208038	21.235433925545344	ARG2
regulation of DNA binding (GO:0051101)	1/47	0.1069077860677883	0.18809892256600552	0	0	9.207215541165587	20.585387807497664	MMP8
positive regulation of neuron death (GO:1901216)	1/47	0.1069077860677883	0.18809892256600552	0	0	9.207215541165587	20.585387807497664	DAXX
negative regulation of mitotic cell cycle (GO:0045930)	1/48	0.10905625276942482	0.18927729294218815	0	0	9.010864644635582	19.967097917958455	GAS1
cellular response to interleukin-12 (GO:0071349)	1/48	0.10905625276942482	0.18927729294218815	0	0	9.010864644635582	19.967097917958455	LMNB1
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1/48	0.10905625276942482	0.18927729294218815	0	0	9.010864644635582	19.967097917958455	ARG2
cognition (GO:0050890)	1/48	0.10905625276942482	0.18927729294218815	0	0	9.010864644635582	19.967097917958455	HLA-DRA
receptor internalization (GO:0031623)	1/49	0.11119965848123285	0.191697727752159	0	0	8.822695035460994	19.378414132394244	CXCL8
positive regulation of reactive oxygen species metabolic process (GO:2000379)	1/49	0.11119965848123285	0.191697727752159	0	0	8.822695035460994	19.378414132394244	MMP8
regulation of complement activation (GO:0030449)	1/50	0.11333801483691312	0.1947284013305353	0	0	8.642205818497612	18.81737166641443	C2
regulation of smoothened signaling pathway (GO:0008589)	1/51	0.11547133350102946	0.19707107584175695	0	0	8.468936170212766	18.28217177060722	GAS1
regulation of cellular amine metabolic process (GO:0033238)	1/51	0.11547133350102946	0.19707107584175695	0	0	8.468936170212766	18.28217177060722	PSMB9
regulation of release of sequestered calcium ion into cytosol (GO:0051279)	1/52	0.11759962606705118	0.1993742004845371	0	0	8.302461410095953	17.771164785812676	CEMIP
amide biosynthetic process (GO:0043604)	1/52	0.11759962606705118	0.1993742004845371	0	0	8.302461410095953	17.771164785812676	ARG2
positive regulation of phagocytosis (GO:0050766)	1/53	0.11972290415463233	0.20230404926459325	0	0	8.142389525368248	17.28283520220542	C2
regulation of cellular amino acid metabolic process (GO:0006521)	1/54	0.1218411792961756	0.20453338950702266	0	0	7.988358089120835	16.815788479202197	PSMB9
regulation of humoral immune response (GO:0002920)	1/54	0.1218411792961756	0.20453338950702266	0	0	7.988358089120835	16.815788479202197	C2
pyruvate metabolic process (GO:0006090)	1/55	0.12395446305282025	0.20740093164393453	0	0	7.840031520882585	16.36873936245896	HKDC1
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	1/56	0.12606276692593982	0.2076615329949919	0	0	7.697098646034816	15.940501530593654	HSPA1L
glycosaminoglycan catabolic process (GO:0006027)	1/56	0.12606276692593982	0.2076615329949919	0	0	7.697098646034816	15.940501530593654	CEMIP
sensory organ development (GO:0007423)	1/56	0.12606276692593982	0.2076615329949919	0	0	7.697098646034816	15.940501530593654	PBX2
chemokine-mediated signaling pathway (GO:0070098)	1/56	0.12606276692593982	0.2076615329949919	0	0	7.697098646034816	15.940501530593654	CXCL8
negative regulation of cell cycle G2/M phase transition (GO:1902750)	1/57	0.12816610239534657	0.2076615329949919	0	0	7.5592705167173255	15.529978380002284	PSMB9
negative regulation of DNA recombination (GO:0045910)	1/57	0.12816610239534657	0.2076615329949919	0	0	7.5592705167173255	15.529978380002284	DAXX
arachidonic acid metabolic process (GO:0019369)	1/57	0.12816610239534657	0.2076615329949919	0	0	7.5592705167173255	15.529978380002284	CYP2C8
positive regulation of interferon-gamma production (GO:0032729)	1/57	0.12816610239534657	0.2076615329949919	0	0	7.5592705167173255	15.529978380002284	IL23A
icosanoid metabolic process (GO:0006690)	1/57	0.12816610239534657	0.2076615329949919	0	0	7.5592705167173255	15.529978380002284	CYP2C8
protein K48-linked ubiquitination (GO:0070936)	1/57	0.12816610239534657	0.2076615329949919	0	0	7.5592705167173255	15.529978380002284	IFI27
eye development (GO:0001654)	1/58	0.13026448091117324	0.20777387609508005	0	0	7.4262784621127285	15.136154814985696	PBX2
receptor metabolic process (GO:0043112)	1/58	0.13026448091117324	0.20777387609508005	0	0	7.4262784621127285	15.136154814985696	CXCL8
nucleosome assembly (GO:0006334)	1/58	0.13026448091117324	0.20777387609508005	0	0	7.4262784621127285	15.136154814985696	DAXX
mitochondrial respiratory chain complex I assembly (GO:0032981)	1/58	0.13026448091117324	0.20777387609508005	0	0	7.4262784621127285	15.136154814985696	NDUFA6
NADH dehydrogenase complex assembly (GO:0010257)	1/58	0.13026448091117324	0.20777387609508005	0	0	7.4262784621127285	15.136154814985696	NDUFA6
protein ubiquitination (GO:0016567)	3/525	0.1313208997518061	0.20880838718299605	0	0	2.4814814814814814	5.037683682588689	SH3RF3;TRIM26;PSMB9
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	1/59	0.13235791393611177	0.20980573354578708	0	0	7.297872340425532	14.758089912942534	IL23A
cellular response to chemokine (GO:1990869)	1/60	0.1344464128504467	0.21245852894885403	0	0	7.173818968626037	14.394910368283425	CXCL8
protein secretion (GO:0009306)	1/64	0.14275129473502027	0.22229752940529807	0	0	6.716987504221547	13.075632863820008	CTAGE4
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	1/64	0.14275129473502027	0.22229752940529807	0	0	6.716987504221547	13.075632863820008	CXCL8
regulation of cellular ketone metabolic process (GO:0010565)	1/64	0.14275129473502027	0.22229752940529807	0	0	6.716987504221547	13.075632863820008	PSMB9
pre-replicative complex assembly (GO:0036388)	1/64	0.14275129473502027	0.22229752940529807	0	0	6.716987504221547	13.075632863820008	PSMB9
positive regulation of intracellular signal transduction (GO:1902533)	3/546	0.1428435296373888	0.22229752940529807	0	0	2.3829343155310005	4.637203155803433	IL23A;CHD5;MMP8
steroid biosynthetic process (GO:0006694)	1/65	0.14481529337334623	0.22380864883210902	0	0	6.611702127659575	12.77576681342427	HSD11B1
protein autoubiquitination (GO:0051865)	1/65	0.14481529337334623	0.22380864883210902	0	0	6.611702127659575	12.77576681342427	SH3RF3
extracellular matrix disassembly (GO:0022617)	1/66	0.14687442579607154	0.22380864883210902	0	0	6.509656301145663	12.48667497086592	MMP8
positive regulation of cell death (GO:0010942)	1/66	0.14687442579607154	0.22380864883210902	0	0	6.509656301145663	12.48667497086592	DAXX
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	1/66	0.14687442579607154	0.22380864883210902	0	0	6.509656301145663	12.48667497086592	PSMB9
cellular component disassembly (GO:0022411)	1/66	0.14687442579607154	0.22380864883210902	0	0	6.509656301145663	12.48667497086592	MMP8
positive regulation of T cell proliferation (GO:0042102)	1/66	0.14687442579607154	0.22380864883210902	0	0	6.509656301145663	12.48667497086592	IL23A
regulation of viral genome replication (GO:0045069)	1/67	0.14892870325533528	0.22626556696359545	0	0	6.4107027724049	12.20782172752252	CXCL8
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/68	0.15097813695287216	0.2287006098221022	0	0	6.314703080342966	11.938705459864398	IL23A
establishment of protein localization to membrane (GO:0090150)	1/70	0.1550625177486151	0.2311319350918074	0	0	6.1310514955288316	11.427831826618126	ZDHHC19
aerobic electron transport chain (GO:0019646)	1/70	0.1550625177486151	0.2311319350918074	0	0	6.1310514955288316	11.427831826618126	NDUFA6
negative regulation of viral process (GO:0048525)	1/70	0.1550625177486151	0.2311319350918074	0	0	6.1310514955288316	11.427831826618126	TRIM26
neutrophil chemotaxis (GO:0030593)	1/70	0.1550625177486151	0.2311319350918074	0	0	6.1310514955288316	11.427831826618126	CXCL8
fatty acid biosynthetic process (GO:0006633)	1/71	0.15709748713271285	0.2311319350918074	0	0	6.043161094224924	11.185218757947172	CYP2C8
histone acetylation (GO:0016573)	1/71	0.15709748713271285	0.2311319350918074	0	0	6.043161094224924	11.185218757947172	CHD5
regulation of endopeptidase activity (GO:0052548)	1/71	0.15709748713271285	0.2311319350918074	0	0	6.043161094224924	11.185218757947172	PSMB9
regulation of hematopoietic stem cell differentiation (GO:1902036)	1/71	0.15709748713271285	0.2311319350918074	0	0	6.043161094224924	11.185218757947172	PSMB9
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	1/71	0.15709748713271285	0.2311319350918074	0	0	6.043161094224924	11.185218757947172	NDUFA6
myeloid leukocyte differentiation (GO:0002573)	1/71	0.15709748713271285	0.2311319350918074	0	0	6.043161094224924	11.185218757947172	OSCAR
granulocyte chemotaxis (GO:0071621)	1/73	0.1611530393681039	0.23440442089906025	0	0	5.874704491725768	10.72369034010183	CXCL8
response to molecule of bacterial origin (GO:0002237)	1/73	0.1611530393681039	0.23440442089906025	0	0	5.874704491725768	10.72369034010183	CXCL8
chromatin assembly (GO:0031497)	1/73	0.1611530393681039	0.23440442089906025	0	0	5.874704491725768	10.72369034010183	DAXX
defense response to Gram-negative bacterium (GO:0050829)	1/73	0.1611530393681039	0.23440442089906025	0	0	5.874704491725768	10.72369034010183	IL23A
NIK/NF-kappaB signaling (GO:0038061)	1/74	0.16317364433518702	0.23559057226486466	0	0	5.793937627513844	10.50406326706721	PSMB9
innate immune response (GO:0045087)	2/302	0.16359882463314665	0.23559057226486466	0	0	2.8481159420289854	5.1560526300017635	IFI27;TRIM26
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	1/75	0.16518948328727814	0.23559057226486466	0	0	5.7153536515238645	10.291420596433596	PSMB9
positive regulation of lymphocyte proliferation (GO:0050671)	1/75	0.16518948328727814	0.23559057226486466	0	0	5.7153536515238645	10.291420596433596	IL23A
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	1/75	0.16518948328727814	0.23559057226486466	0	0	5.7153536515238645	10.291420596433596	PSMB9
nucleic acid phosphodiester bond hydrolysis (GO:0090305)	1/75	0.16518948328727814	0.23559057226486466	0	0	5.7153536515238645	10.291420596433596	RNASE1
positive regulation of T cell activation (GO:0050870)	1/75	0.16518948328727814	0.23559057226486466	0	0	5.7153536515238645	10.291420596433596	IL23A
regulation of T cell proliferation (GO:0042129)	1/76	0.16720056718493012	0.2364825701621111	0	0	5.63886524822695	10.085455516530569	IL23A
regulation of cell division (GO:0051302)	1/76	0.16720056718493012	0.2364825701621111	0	0	5.63886524822695	10.085455516530569	INSC
positive regulation of interleukin-6 production (GO:0032755)	1/76	0.16720056718493012	0.2364825701621111	0	0	5.63886524822695	10.085455516530569	MMP8
neutrophil migration (GO:1990266)	1/77	0.1692069070108113	0.23866098178935372	0	0	5.564389697648377	9.885878423279296	CXCL8
regulation of cellular response to heat (GO:1900034)	1/79	0.17320539829617632	0.24362957122978648	0	0	5.421167484997272	9.504808889912947	HSPA1L
protein polyubiquitination (GO:0000209)	2/314	0.17381747302347222	0.24382067448771994	0	0	2.7369007803790413	4.788890870467735	IFI27;PSMB9
negative regulation of cell cycle (GO:0045786)	1/80	0.1751975715630564	0.24508512743247235	0	0	5.35227578777269	9.322813204480115	GAS1
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	1/82	0.1791678277339162	0.24995620653886946	0	0	5.219595482006829	8.974741207160669	CXCL8
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	2/321	0.17982769335489737	0.24999115194963725	0	0	2.675889328063241	4.591173559828235	IFI27;PSMB9
negative regulation of gene expression (GO:0010629)	2/322	0.18068904636234184	0.24999115194963725	0	0	2.667391304347826	4.5638470416549035	CXCL8;MMP8
long-chain fatty acid metabolic process (GO:0001676)	1/83	0.18114593236975668	0.24999115194963725	0	0	5.155682407887909	8.808237552274337	CYP2C8
peptide metabolic process (GO:0006518)	1/83	0.18114593236975668	0.24999115194963725	0	0	5.155682407887909	8.808237552274337	GSTM1
anaphase-promoting complex-dependent catabolic process (GO:0031145)	1/84	0.18311936906736004	0.2520352606518504	0	0	5.093309407844142	8.646488885588939	PSMB9
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	1/85	0.18508814865130835	0.2540338681865761	0	0	5.03242147922999	8.489307982804856	PSMB9
glucose homeostasis (GO:0042593)	1/86	0.1870522818483187	0.2540338681865761	0	0	4.9729662077597	8.336517035216884	HKDC1
response to interleukin-1 (GO:0070555)	1/86	0.1870522818483187	0.2540338681865761	0	0	4.9729662077597	8.336517035216884	CXCL8
regulation of interferon-gamma production (GO:0032649)	1/86	0.1870522818483187	0.2540338681865761	0	0	4.9729662077597	8.336517035216884	IL23A
regulation of neuron death (GO:1901214)	1/86	0.1870522818483187	0.2540338681865761	0	0	4.9729662077597	8.336517035216884	DAXX
protein targeting to membrane (GO:0006612)	1/87	0.189011779389329	0.2553404513122334	0	0	4.914893617021277	8.187947071985567	ZDHHC19
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	1/87	0.189011779389329	0.2553404513122334	0	0	4.914893617021277	8.187947071985567	PSMB9
regulation of establishment of planar polarity (GO:0090175)	1/88	0.19096665203568397	0.25662710194821575	0	0	4.858156028368795	8.043437425907788	PSMB9
sensory perception of mechanical stimulus (GO:0050954)	1/88	0.19096665203568397	0.25662710194821575	0	0	4.858156028368795	8.043437425907788	CEMIP
positive regulation of cytokine production (GO:0001819)	2/335	0.19194417045959766	0.257265485013911	0	0	2.5615615615615615	4.227987300495566	IL23A;MMP8
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	1/89	0.19291691042065512	0.2578941465675598	0	0	4.802707930367505	7.902835241681023	PSMB9
positive regulation of binding (GO:0051099)	1/90	0.19486256522478784	0.2584705528370243	0	0	4.748505857040402	7.765995010266912	MMP8
cellular amino acid catabolic process (GO:0009063)	1/90	0.19486256522478784	0.2584705528370243	0	0	4.748505857040402	7.765995010266912	HGD
